,Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,Age-standardized death rate per 100 000 standard population,Death rate per 100 000 population
278775,EU,Europe,UKR,Ukraine,2018,All,Age_all,[All],587665.0,100.0,754.94599015,1395.8733891
278838,EU,Europe,UKR,Ukraine,2019,All,Age_all,[All],581114.0,100.0,741.61708232,1388.2928285
278881,EU,Europe,GBR,United Kingdom,1950,All,Age_all,[All],590136.0,100.0,1016.9312424,1172.9178054
278947,EU,Europe,GBR,United Kingdom,1951,All,Age_all,[All],632786.0,100.0,1085.6166633,1258.3165468
279027,EU,Europe,GBR,United Kingdom,1952,All,Age_all,[All],573806.0,100.0,966.45008721,1137.8131531
279090,EU,Europe,GBR,United Kingdom,1953,All,Age_all,[All],577220.0,100.0,957.80760365,1140.9110765
279153,EU,Europe,GBR,United Kingdom,1954,All,Age_all,[All],578400.0,100.0,938.98444905,1139.3676746
279216,EU,Europe,GBR,United Kingdom,1955,All,Age_all,[All],595916.0,100.0,955.31524469,1169.6989563
279279,EU,Europe,GBR,United Kingdom,1956,All,Age_all,[All],597981.0,100.0,941.69303371,1168.3058636
279342,EU,Europe,GBR,United Kingdom,1957,All,Age_all,[All],591200.0,100.0,910.68112024,1149.5191541
279405,EU,Europe,GBR,United Kingdom,1958,All,Age_all,[All],604040.0,100.0,919.5055572,1169.4303277
279480,EU,Europe,GBR,United Kingdom,1959,All,Age_all,[All],606115.0,100.0,911.69779019,1166.5861503
279531,EU,Europe,GBR,United Kingdom,1960,All,Age_all,[All],603328.0,100.0,889.08310403,1151.9938899
279594,EU,Europe,GBR,United Kingdom,1961,All,Age_all,[All],631788.0,100.0,916.90185041,1196.1966359
279657,EU,Europe,GBR,United Kingdom,1962,All,Age_all,[All],636051.0,100.0,911.56640434,1192.4085659
279720,EU,Europe,GBR,United Kingdom,1963,All,Age_all,[All],654288.0,100.0,929.12559148,1218.8946102
279783,EU,Europe,GBR,United Kingdom,1964,All,Age_all,[All],611130.0,100.0,854.03891581,1130.3030639
279846,EU,Europe,GBR,United Kingdom,1965,All,Age_all,[All],627798.0,100.0,862.54001884,1153.1564958
279909,EU,Europe,GBR,United Kingdom,1966,All,Age_all,[All],643754.0,100.0,876.62970607,1177.6583815
279972,EU,Europe,GBR,United Kingdom,1967,All,Age_all,[All],616710.0,100.0,825.59283235,1121.4927778
280035,EU,Europe,GBR,United Kingdom,1968,All,Age_all,[All],655998.0,100.0,869.3481508,1186.3561394
280098,EU,Europe,GBR,United Kingdom,1969,All,Age_all,[All],659537.0,100.0,862.24882657,1187.3323516
280161,EU,Europe,GBR,United Kingdom,1970,All,Age_all,[All],655385.0,100.0,849.2175753,1176.0974349
280224,EU,Europe,GBR,United Kingdom,1971,All,Age_all,[All],645078.0,100.0,816.58698431,1160.0912135
280284,EU,Europe,GBR,United Kingdom,1972,All,Age_all,[All],673938.0,100.0,842.34783058,1207.8153199
280350,EU,Europe,GBR,United Kingdom,1973,All,Age_all,[All],669692.0,100.0,831.20730685,1197.3025062
280416,EU,Europe,GBR,United Kingdom,1974,All,Age_all,[All],667359.0,100.0,820.58413048,1192.257532
280476,EU,Europe,GBR,United Kingdom,1975,All,Age_all,[All],662477.0,100.0,804.70667093,1184.2042229
280539,EU,Europe,GBR,United Kingdom,1976,All,Age_all,[All],680798.0,100.0,816.78001514,1218.1993215
280604,EU,Europe,GBR,United Kingdom,1977,All,Age_all,[All],655143.0,100.0,779.71652179,1172.9898805
280665,EU,Europe,GBR,United Kingdom,1978,All,Age_all,[All],667177.0,100.0,786.09564905,1194.8975114
280728,EU,Europe,GBR,United Kingdom,1979,All,Age_all,[All],675577.0,100.0,785.2151739,1208.9543692
280791,EU,Europe,GBR,United Kingdom,1980,All,Age_all,[All],661519.0,100.0,756.47196631,1182.4473723
280854,EU,Europe,GBR,United Kingdom,1981,All,Age_all,[All],657974.0,100.0,728.21495718,1168.360679
280917,EU,Europe,GBR,United Kingdom,1982,All,Age_all,[All],662802.0,100.0,725.73885927,1176.9370749
280980,EU,Europe,GBR,United Kingdom,1983,All,Age_all,[All],659101.0,100.0,712.96993313,1169.607569
281043,EU,Europe,GBR,United Kingdom,1984,All,Age_all,[All],644918.0,100.0,689.79019681,1142.2609156
281106,EU,Europe,GBR,United Kingdom,1985,All,Age_all,[All],670656.0,100.0,702.50226558,1184.5552963
281172,EU,Europe,GBR,United Kingdom,1986,All,Age_all,[All],660735.0,100.0,684.89954134,1164.072088
281232,EU,Europe,GBR,United Kingdom,1987,All,Age_all,[All],644342.0,100.0,658.27807065,1131.9353973
281295,EU,Europe,GBR,United Kingdom,1988,All,Age_all,[All],649178.0,100.0,654.69276056,1137.7861563
281361,EU,Europe,GBR,United Kingdom,1989,All,Age_all,[All],657733.0,100.0,651.46696317,1149.2582091
281422,EU,Europe,GBR,United Kingdom,1990,All,Age_all,[All],641799.0,100.0,629.51716224,1118.2010768
281484,EU,Europe,GBR,United Kingdom,1991,All,Age_all,[All],646181.0,100.0,621.09965444,1118.1511445
281547,EU,Europe,GBR,United Kingdom,1992,All,Age_all,[All],634239.0,100.0,601.78066555,1093.7602933
281610,EU,Europe,GBR,United Kingdom,1993,All,Age_all,[All],658481.0,100.0,614.37454749,1131.9968795
281673,EU,Europe,GBR,United Kingdom,1994,All,Age_all,[All],627636.0,100.0,583.4819482,1075.2713594
281739,EU,Europe,GBR,United Kingdom,1995,All,Age_all,[All],645493.0,100.0,589.34379697,1101.9227266
281793,EU,Europe,GBR,United Kingdom,1996,All,Age_all,[All],636007.0,100.0,575.34941295,1082.1692627
281862,EU,Europe,GBR,United Kingdom,1997,All,Age_all,[All],629746.0,100.0,563.28810379,1067.8232748
281919,EU,Europe,GBR,United Kingdom,1998,All,Age_all,[All],629172.0,100.0,557.55525774,1062.9059879
281991,EU,Europe,GBR,United Kingdom,1999,All,Age_all,[All],632062.0,100.0,554.330151,1063.117235
282045,EU,Europe,GBR,United Kingdom,2000,All,Age_all,[All],608366.0,100.0,528.17866874,1018.9702703
282114,EU,Europe,GBR,United Kingdom,2001,All,Age_all,[All],604393.0,100.0,523.07932328,1023.512838
282177,EU,Europe,GBR,United Kingdom,2002,All,Age_all,[All],608045.0,100.0,518.40509938,1024.9648461
282241,EU,Europe,GBR,United Kingdom,2003,All,Age_all,[All],612085.0,100.0,516.4410779,1027.7235084
282303,EU,Europe,GBR,United Kingdom,2004,All,Age_all,[All],584791.0,100.0,490.46437382,977.16228974
282366,EU,Europe,GBR,United Kingdom,2005,All,Age_all,[All],582964.0,100.0,479.630951,967.76170104
282430,EU,Europe,GBR,United Kingdom,2006,All,Age_all,[All],572224.0,100.0,464.23980153,944.46119437
282493,EU,Europe,GBR,United Kingdom,2007,All,Age_all,[All],574687.0,100.0,456.31767614,942.49061773
282563,EU,Europe,GBR,United Kingdom,2008,All,Age_all,[All],579697.0,100.0,451.57745901,944.39098334
282618,EU,Europe,GBR,United Kingdom,2009,All,Age_all,[All],559617.0,100.0,430.25503677,905.64700687
282681,EU,Europe,GBR,United Kingdom,2010,All,Age_all,[All],561666.0,100.0,422.12668889,902.10127798
282744,EU,Europe,GBR,United Kingdom,2011,All,Age_all,[All],552232.0,100.0,406.98876163,879.05689824
282807,EU,Europe,GBR,United Kingdom,2012,All,Age_all,[All],569024.0,100.0,408.87788288,893.21675227
282870,EU,Europe,GBR,United Kingdom,2013,All,Age_all,[All],576458.0,100.0,407.4399405,899.2311349
282951,EU,Europe,GBR,United Kingdom,2014,All,Age_all,[All],570341.0,100.0,396.7021468,882.92519723
282996,EU,Europe,GBR,United Kingdom,2015,All,Age_all,[All],602781.0,100.0,409.00019101,925.7881819
283059,EU,Europe,GBR,United Kingdom,2016,All,Age_all,[All],597204.0,100.0,401.85950262,909.70556416
283176,NAC,North America and the Caribbean,USA,United States of America,1951,All,Age_all,[All],1482099.0,100.0,987.60832509,966.72711025
283239,NAC,North America and the Caribbean,USA,United States of America,1952,All,Age_all,[All],1496838.0,100.0,970.36308074,961.44058271
283302,NAC,North America and the Caribbean,USA,United States of America,1953,All,Age_all,[All],1517541.0,100.0,959.12766443,959.00013903
283365,NAC,North America and the Caribbean,USA,United States of America,1950,All,Age_all,[All],1452454.0,100.0,1002.9053247,963.82217863
283374,NAC,North America and the Caribbean,USA,United States of America,1954,All,Age_all,[All],1481091.0,100.0,909.17237058,918.99617781
283437,NAC,North America and the Caribbean,USA,United States of America,1955,All,Age_all,[All],1528717.0,100.0,914.26955726,930.3971809
283500,NAC,North America and the Caribbean,USA,United States of America,1956,All,Age_all,[All],1564476.0,100.0,913.30940761,935.09856192
283563,NAC,North America and the Caribbean,USA,United States of America,1957,All,Age_all,[All],1633128.0,100.0,928.54343913,958.57158789
283626,NAC,North America and the Caribbean,USA,United States of America,1958,All,Age_all,[All],1647886.0,100.0,917.08630756,950.7765982
283689,NAC,North America and the Caribbean,USA,United States of America,1959,All,Age_all,[All],1656814.0,100.0,900.49317499,938.63568122
283769,NAC,North America and the Caribbean,USA,United States of America,1960,All,Age_all,[All],1711982.0,100.0,913.6793789,954.69074832
283815,NAC,North America and the Caribbean,USA,United States of America,1961,All,Age_all,[All],1701522.0,100.0,883.05277743,929.50392501
283895,NAC,North America and the Caribbean,USA,United States of America,1962,All,Age_all,[All],1756720.0,100.0,896.63611812,945.03709203
283941,NAC,North America and the Caribbean,USA,United States of America,1963,All,Age_all,[All],1813549.0,100.0,910.77279466,961.2943066
284021,NAC,North America and the Caribbean,USA,United States of America,1964,All,Age_all,[All],1798051.0,100.0,886.40702716,939.56294318
284067,NAC,North America and the Caribbean,USA,United States of America,1965,All,Age_all,[All],1828136.0,100.0,886.67947384,943.22302366
284130,NAC,North America and the Caribbean,USA,United States of America,1966,All,Age_all,[All],1863149.0,100.0,888.83350883,951.28027081
284210,NAC,North America and the Caribbean,USA,United States of America,1967,All,Age_all,[All],1851323.0,100.0,867.96180113,935.65901659
284250,NAC,North America and the Caribbean,USA,United States of America,1968,All,Age_all,[All],1930082.0,100.0,888.33001995,965.7170019
284321,NAC,North America and the Caribbean,USA,United States of America,1969,All,Age_all,[All],1921990.0,100.0,868.59877546,951.85245715
284382,NAC,North America and the Caribbean,USA,United States of America,1970,All,Age_all,[All],1921031.0,100.0,849.40013366,940.4279588
284447,NAC,North America and the Caribbean,USA,United States of America,1971,All,Age_all,[All],1927542.0,100.0,828.45375381,934.73803658
284510,NAC,North America and the Caribbean,USA,United States of America,1972,All,Age_all,[All],1963944.0,100.0,830.4559891,943.16092782
284571,NAC,North America and the Caribbean,USA,United States of America,1973,All,Age_all,[All],1973003.0,100.0,820.69011088,940.19232694
284636,NAC,North America and the Caribbean,USA,United States of America,1974,All,Age_all,[All],1934388.0,100.0,787.9242589,915.08451244
284697,NAC,North America and the Caribbean,USA,United States of America,1975,All,Age_all,[All],1892879.0,100.0,745.60292573,878.50880653
284762,NAC,North America and the Caribbean,USA,United States of America,1976,All,Age_all,[All],1909440.0,100.0,734.31064107,877.64923264
284823,NAC,North America and the Caribbean,USA,United States of America,1977,All,Age_all,[All],1899597.0,100.0,713.33500225,864.39615945
284888,NAC,North America and the Caribbean,USA,United States of America,1978,All,Age_all,[All],1927788.0,100.0,706.54120809,868.00153088
284951,NAC,North America and the Caribbean,USA,United States of America,1979,All,Age_all,[All],1913841.0,100.0,684.76607249,852.23608099
285012,NAC,North America and the Caribbean,USA,United States of America,1980,All,Age_all,[All],1989841.0,100.0,693.76488874,875.80258977
285075,NAC,North America and the Caribbean,USA,United States of America,1981,All,Age_all,[All],1977981.0,100.0,675.42783982,862.43655929
285138,NAC,North America and the Caribbean,USA,United States of America,1982,All,Age_all,[All],1974797.0,100.0,658.81825006,852.91879378
285201,NAC,North America and the Caribbean,USA,United States of America,1983,All,Age_all,[All],2019201.0,100.0,663.15690725,862.976481
285264,NAC,North America and the Caribbean,USA,United States of America,1984,All,Age_all,[All],2039369.0,100.0,651.95565118,862.33435098
285327,NAC,North America and the Caribbean,USA,United States of America,1985,All,Age_all,[All],2086440.0,100.0,653.31418486,873.93817542
285390,NAC,North America and the Caribbean,USA,United States of America,1986,All,Age_all,[All],2105361.0,100.0,647.52771477,873.30388253
285453,NAC,North America and the Caribbean,USA,United States of America,1987,All,Age_all,[All],2123323.0,100.0,640.73832215,872.35949055
285516,NAC,North America and the Caribbean,USA,United States of America,1988,All,Age_all,[All],2167999.0,100.0,641.57659623,881.99237613
285579,NAC,North America and the Caribbean,USA,United States of America,1989,All,Age_all,[All],2150466.0,100.0,625.59802897,866.28504673
285645,NAC,North America and the Caribbean,USA,United States of America,1990,All,Age_all,[All],2148463.0,100.0,622.21513054,863.84332262
285705,NAC,North America and the Caribbean,USA,United States of America,1991,All,Age_all,[All],2169518.0,100.0,613.18316931,860.315572
285768,NAC,North America and the Caribbean,USA,United States of America,1992,All,Age_all,[All],2175613.0,100.0,602.43351253,852.92234713
285831,NAC,North America and the Caribbean,USA,United States of America,1993,All,Age_all,[All],2268553.0,100.0,613.93439739,880.02428399
285894,NAC,North America and the Caribbean,USA,United States of America,1994,All,Age_all,[All],2278994.0,100.0,606.49350853,875.38804875
285957,NAC,North America and the Caribbean,USA,United States of America,1995,All,Age_all,[All],2312132.0,100.0,603.31118742,879.95637005
286020,NAC,North America and the Caribbean,USA,United States of America,1996,All,Age_all,[All],2314690.0,100.0,590.85050731,872.53349055
286083,NAC,North America and the Caribbean,USA,United States of America,1997,All,Age_all,[All],2314245.0,100.0,577.86388623,864.69837216
286146,NAC,North America and the Caribbean,USA,United States of America,1998,All,Age_all,[All],2337256.0,100.0,569.39095878,864.69440267
286209,NAC,North America and the Caribbean,USA,United States of America,1999,All,Age_all,[All],2391399.0,100.0,570.90832796,876.96353746
286272,NAC,North America and the Caribbean,USA,United States of America,2000,All,Age_all,[All],2403351.0,100.0,560.41973952,854.00281526
286336,NAC,North America and the Caribbean,USA,United States of America,2001,All,Age_all,[All],2416425.0,100.0,551.50741669,848.47310849
286398,NAC,North America and the Caribbean,USA,United States of America,2002,All,Age_all,[All],2443387.0,100.0,545.72207393,847.31350842
286461,NAC,North America and the Caribbean,USA,United States of America,2003,All,Age_all,[All],2448288.0,100.0,538.48361902,841.88348322
286524,NAC,North America and the Caribbean,USA,United States of America,2004,All,Age_all,[All],2397615.0,100.0,519.21653216,816.4722894
286597,NAC,North America and the Caribbean,USA,United States of America,2005,All,Age_all,[All],2448017.0,100.0,518.19211257,825.88767701
286650,NAC,North America and the Caribbean,USA,United States of America,2006,All,Age_all,[All],2426299.0,100.0,505.74331192,810.39121093
286714,NAC,North America and the Caribbean,USA,United States of America,2007,All,Age_all,[All],2423895.0,100.0,497.17902571,803.73229124
286777,NAC,North America and the Caribbean,USA,United States of America,2008,All,Age_all,[All],2471984.0,100.0,501.32354109,814.52979783
286840,NAC,North America and the Caribbean,USA,United States of America,2009,All,Age_all,[All],2437944.0,100.0,486.42099376,795.91373595
286924,NAC,North America and the Caribbean,USA,United States of America,2010,All,Age_all,[All],2469288.0,100.0,480.66502928,799.09265505
286987,NAC,North America and the Caribbean,USA,United States of America,2011,All,Age_all,[All],2515458.0,100.0,478.26720527,807.31283396
287057,NAC,North America and the Caribbean,USA,United States of America,2012,All,Age_all,[All],2543279.0,100.0,473.57949453,809.84827964
287120,NAC,North America and the Caribbean,USA,United States of America,2013,All,Age_all,[All],2596993.0,100.0,474.18039517,820.79285213
287183,NAC,North America and the Caribbean,USA,United States of America,2014,All,Age_all,[All],2626418.0,100.0,472.37119165,824.17230599
287239,NAC,North America and the Caribbean,USA,United States of America,2015,All,Age_all,[All],2712630.0,100.0,479.26326573,845.37655412
287309,NAC,North America and the Caribbean,USA,United States of America,2016,All,Age_all,[All],2744248.0,100.0,478.30734977,849.57031307
287372,NAC,North America and the Caribbean,USA,United States of America,2017,All,Age_all,[All],2813503.0,100.0,479.97025863,865.46752749
287435,NAC,North America and the Caribbean,USA,United States of America,2018,All,Age_all,[All],2839205.0,100.0,474.51434426,868.00287982
287498,NAC,North America and the Caribbean,USA,United States of America,2019,All,Age_all,[All],2854838.0,100.0,469.04549789,867.56073119
287554,CSA,Central and South America,URY,Uruguay,1955,All,Age_all,[All],20598.0,100.0,894.95834732,869.11392405
287619,CSA,Central and South America,URY,Uruguay,1956,All,Age_all,[All],19876.0,100.0,856.23353741,828.16666667
287682,CSA,Central and South America,URY,Uruguay,1957,All,Age_all,[All],21713.0,100.0,916.0747465,889.87704918
287742,CSA,Central and South America,URY,Uruguay,1958,All,Age_all,[All],20932.0,100.0,874.51676253,847.10643464
287797,CSA,Central and South America,URY,Uruguay,1959,All,Age_all,[All],23517.0,100.0,971.33512452,938.80239521
287868,CSA,Central and South America,URY,Uruguay,1960,All,Age_all,[All],22100.0,100.0,899.13269392,870.07874016
287931,CSA,Central and South America,URY,Uruguay,1963,All,Age_all,[All],23520.0,100.0,928.89444806,888.21752266
287994,CSA,Central and South America,URY,Uruguay,1964,All,Age_all,[All],24115.0,100.0,941.50097668,899.14243102
288070,CSA,Central and South America,URY,Uruguay,1965,All,Age_all,[All],24771.0,100.0,955.07892485,912.37569061
288133,CSA,Central and South America,URY,Uruguay,1966,All,Age_all,[All],24862.0,100.0,950.46221769,904.40160058
288175,CSA,Central and South America,URY,Uruguay,1967,All,Age_all,[All],26484.0,100.0,1001.8511148,951.63492634
288249,CSA,Central and South America,URY,Uruguay,1968,All,Age_all,[All],25986.0,100.0,966.97395171,922.14336409
288336,CSA,Central and South America,URY,Uruguay,1969,All,Age_all,[All],27539.0,100.0,1014.2274551,965.73853275
288372,CSA,Central and South America,URY,Uruguay,1970,All,Age_all,[All],26440.0,100.0,962.06030545,916.11517272
288465,CSA,Central and South America,URY,Uruguay,1971,All,Age_all,[All],28521.0,100.0,1031.9720501,976.41218761
288498,CSA,Central and South America,URY,Uruguay,1972,All,Age_all,[All],28319.0,100.0,1009.7893476,958.01759134
288601,CSA,Central and South America,URY,Uruguay,1973,All,Age_all,[All],28436.0,100.0,950.91632038,950.40106952
288648,CSA,Central and South America,URY,Uruguay,1974,All,Age_all,[All],28287.0,100.0,1020.0403668,1022.6681128
288690,CSA,Central and South America,URY,Uruguay,1975,All,Age_all,[All],27436.0,100.0,869.53734141,976.37010676
288750,CSA,Central and South America,URY,Uruguay,1976,All,Age_all,[All],28838.0,100.0,905.45951682,1019.0106007
288833,CSA,Central and South America,URY,Uruguay,1977,All,Age_all,[All],28919.0,100.0,904.13222765,1016.1278988
288876,CSA,Central and South America,URY,Uruguay,1978,All,Age_all,[All],28033.0,100.0,869.6405125,978.80586592
288942,CSA,Central and South America,URY,Uruguay,1980,All,Age_all,[All],29823.0,100.0,882.52436739,1025.4091597
289005,CSA,Central and South America,URY,Uruguay,1981,All,Age_all,[All],27607.0,100.0,812.76096215,942.21843003
289065,CSA,Central and South America,URY,Uruguay,1982,All,Age_all,[All],27172.0,100.0,784.66704357,920.99108565
289156,CSA,Central and South America,URY,Uruguay,1983,All,Age_all,[All],28473.0,100.0,814.50416075,959.30056265
289191,CSA,Central and South America,URY,Uruguay,1984,All,Age_all,[All],29990.0,100.0,820.88424515,1003.0435801
289293,CSA,Central and South America,URY,Uruguay,1985,All,Age_all,[All],28557.0,100.0,777.06665547,947.98167574
289319,CSA,Central and South America,URY,Uruguay,1986,All,Age_all,[All],28772.0,100.0,778.21412502,948.10030646
289382,CSA,Central and South America,URY,Uruguay,1987,All,Age_all,[All],29878.0,100.0,801.35872323,977.04381949
289443,CSA,Central and South America,URY,Uruguay,1988,All,Age_all,[All],30900.0,100.0,821.70654999,1002.9536824
289506,CSA,Central and South America,URY,Uruguay,1989,All,Age_all,[All],29621.0,100.0,784.62328688,954.25405109
289569,CSA,Central and South America,URY,Uruguay,1990,All,Age_all,[All],30210.0,100.0,753.20211911,976.40594699
289632,CSA,Central and South America,URY,Uruguay,1993,All,Age_all,[All],31613.0,100.0,734.72826419,994.82494662
